"id","name","year","val_199206","val_199207","measureUnitId_199206","measureName_199206","measureUnitId_199207","measureName_199207","attrId_199206","attributeDescription_199206","attrId_199207","attributeDescription_199207"
"011212008000","Powiat miechowski","2019",48818,0,"26","osoba","26","osoba",1,"",0,""
"011212008000","Powiat miechowski","2020",47756,0,"26","osoba","26","osoba",1,"",0,""
"011212008000","Powiat miechowski","2021",47346,0,"26","osoba","26","osoba",1,"",0,""
"011212008000","Powiat miechowski","2022",46998,0,"26","osoba","26","osoba",1,"",0,""
"011212008000","Powiat miechowski","2023",46667,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","1995",109168,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","1996",109957,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","1997",110948,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","1998",111768,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","1999",111924,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2000",112820,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2001",113526,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2002",114067,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2003",114949,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2004",115761,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2005",116484,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2006",117199,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2007",118066,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2008",119003,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2009",119975,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2010",121646,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2011",122599,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2012",123327,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2013",123991,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2014",124482,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2015",125020,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2016",125647,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2017",126339,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2018",127028,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2019",127600,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2020",129108,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2021",129391,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2022",129538,0,"26","osoba","26","osoba",1,"",0,""
"011212009000","Powiat myślenicki","2023",129843,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","1995",45009,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","1996",44972,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","1997",44885,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","1998",44823,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","1999",43691,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2000",43636,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2001",43713,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2002",43721,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2003",43659,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2004",43605,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2005",43497,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2006",43470,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2007",43424,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2008",43361,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2009",43419,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2010",43987,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2011",43995,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2012",43945,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2013",43864,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2014",43892,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2015",43716,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2016",43648,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2017",43658,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2018",43523,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2019",43222,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2020",42760,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2021",42522,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2022",42268,0,"26","osoba","26","osoba",1,"",0,""
"011212014000","Powiat proszowicki","2023",42005,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","1995",97494,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","1996",98074,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","1997",98599,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","1998",99215,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","1999",100380,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2000",100989,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2001",101722,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2002",102636,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2003",103808,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2004",103676,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2005",104788,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2006",105943,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2007",107305,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2008",108767,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2009",110400,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2010",113559,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2011",115356,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2012",116799,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2013",118553,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2014",120064,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2015",121534,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2016",123251,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2017",125197,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2018",127078,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2019",129136,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2020",138515,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2021",140291,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2022",142044,0,"26","osoba","26","osoba",1,"",0,""
"011212019000","Powiat wielicki","2023",143628,0,"26","osoba","26","osoba",1,"",0,""
"011212161000","Powiat m. Kraków","1995",0,744987,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","1996",0,740675,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","1997",0,740537,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","1998",0,740666,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","1999",0,755355,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2000",0,758715,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2001",0,757942,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2002",0,757547,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2003",0,757685,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2004",0,757430,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2005",0,756629,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2006",0,756267,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2007",0,756583,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2008",0,754624,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2009",0,755000,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2010",0,757740,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2011",0,759137,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2012",0,758334,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2013",0,758992,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2014",0,761873,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2015",0,761069,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2016",0,765320,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2017",0,767348,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2018",0,771069,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2019",0,779115,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2020",0,800531,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2021",0,802583,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2022",0,803282,"26","osoba","26","osoba",0,"",1,""
"011212161000","Powiat m. Kraków","2023",0,806201,"26","osoba","26","osoba",0,"",1,""
"011212205000","Powiat gorlicki","1995",107057,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","1996",107528,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","1997",107845,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","1998",108036,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","1999",105933,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2000",106034,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2001",106206,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2002",106305,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2003",106444,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2004",106603,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2005",106544,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2006",106676,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2007",106591,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2008",106799,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2009",107017,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2010",109175,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2011",109225,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2012",109265,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2013",109201,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2014",109181,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2015",109140,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2016",109049,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2017",109076,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2018",109104,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2019",108886,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2020",106921,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2021",106278,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2022",105782,0,"26","osoba","26","osoba",1,"",0,""
"011212205000","Powiat gorlicki","2023",105322,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","1995",114310,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","1996",115179,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","1997",116218,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","1998",116965,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","1999",116774,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2000",117595,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2001",118577,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2002",119449,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2003",120222,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2004",121007,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2005",121508,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2006",122128,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2007",122685,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2008",123405,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2009",124278,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2010",126737,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2011",127387,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2012",128045,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2013",128545,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2014",129073,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2015",129699,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2016",130289,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2017",130964,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2018",131523,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2019",131764,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2020",131145,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2021",131332,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2022",131549,0,"26","osoba","26","osoba",1,"",0,""
"011212207000","Powiat limanowski","2023",131654,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","1995",184960,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","1996",186527,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","1997",188158,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","1998",189667,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","1999",188925,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2000",190869,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2001",192359,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2002",193540,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2003",194983,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2004",196054,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2005",197279,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2006",198630,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2007",200015,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2008",201412,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2009",202701,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2010",207467,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2011",208715,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2012",209988,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2013",211045,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2014",211830,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2015",212894,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2016",213864,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2017",214999,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2018",216176,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2019",216796,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2020",214502,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2021",214661,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2022",214933,0,"26","osoba","26","osoba",1,"",0,""
"011212210000","Powiat nowosądecki","2023",215034,0,"26","osoba","26","osoba",1,"",0,""
"011212262000","Powiat m. Nowy Sącz","1995",0,82301,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","1996",0,82877,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","1997",0,83290,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","1998",0,83754,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","1999",0,83899,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2000",0,84370,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2001",0,84453,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2002",0,84421,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2003",0,84399,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2004",0,84463,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2005",0,84729,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2006",0,84487,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2007",0,84468,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2008",0,84475,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2009",0,84556,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2010",0,84368,"26","osoba","26","osoba",0,"",1,""
"011212262000","Powiat m. Nowy Sącz","2011",0,84325,"26","osoba","26","osoba",0,"",1,""
